timestamp,event,x,y,button,pressed,dx,dy
2024-05-28 21:01:40.760197,move,1038,745,,,,
2024-05-28 21:01:40.765944,move,967,770,,,,
2024-05-28 21:01:40.776760,move,915,796,,,,
2024-05-28 21:01:40.778746,move,880,825,,,,
2024-05-28 21:01:40.792722,move,832,877,,,,
2024-05-28 21:01:40.795922,move,805,916,,,,
2024-05-28 21:01:40.808074,move,780,949,,,,
2024-05-28 21:01:40.815651,move,760,986,,,,
2024-05-28 21:01:40.823769,move,738,1032,,,,
2024-05-28 21:01:40.825552,move,725,1067,,,,
2024-05-28 21:01:40.836015,move,721,1094,,,,
2024-05-28 21:01:40.845525,move,721,1123,,,,
2024-05-28 21:01:40.855483,move,726,1145,,,,
2024-05-28 21:01:40.858877,move,742,1167,,,,
2024-05-28 21:01:40.870519,move,770,1195,,,,
2024-05-28 21:01:40.876304,move,796,1209,,,,
2024-05-28 21:01:40.885665,move,832,1226,,,,
2024-05-28 21:01:40.895795,move,870,1237,,,,
2024-05-28 21:01:40.895795,move,922,1246,,,,
2024-05-28 21:01:40.910479,move,967,1249,,,,
2024-05-28 21:01:40.915694,move,1011,1249,,,,
2024-05-28 21:01:40.925394,move,1077,1247,,,,
2024-05-28 21:01:40.925394,move,1131,1234,,,,
2024-05-28 21:01:40.942466,move,1180,1222,,,,
2024-05-28 21:01:40.949070,move,1234,1206,,,,
2024-05-28 21:01:40.958062,move,1297,1174,,,,
2024-05-28 21:01:40.965950,move,1345,1145,,,,
2024-05-28 21:01:40.973868,move,1386,1108,,,,
2024-05-28 21:01:40.976729,move,1439,1055,,,,
2024-05-28 21:01:40.989612,move,1471,1006,,,,
2024-05-28 21:01:40.995895,move,1500,958,,,,
2024-05-28 21:01:41.005697,move,1520,903,,,,
2024-05-28 21:01:41.013753,move,1537,828,,,,
2024-05-28 21:01:41.016702,move,1543,781,,,,
2024-05-28 21:01:41.029323,move,1549,740,,,,
2024-05-28 21:01:41.035727,move,1552,690,,,,
2024-05-28 21:01:41.045818,move,1552,661,,,,
2024-05-28 21:01:41.046032,move,1552,637,,,,
2024-05-28 21:01:41.060050,move,1550,610,,,,
2024-05-28 21:01:41.065741,move,1546,589,,,,
2024-05-28 21:01:41.076169,move,1542,575,,,,
2024-05-28 21:01:41.076169,move,1536,560,,,,
2024-05-28 21:01:41.091862,move,1525,541,,,,
2024-05-28 21:01:41.096173,move,1517,529,,,,
2024-05-28 21:01:41.107977,move,1511,519,,,,
2024-05-28 21:01:41.115757,move,1504,510,,,,
2024-05-28 21:01:41.123893,move,1499,503,,,,
2024-05-28 21:01:41.132637,move,1497,500,,,,
2024-05-28 21:01:41.139145,move,1496,496,,,,
2024-05-28 21:01:41.147836,move,1496,495,,,,
2024-05-28 21:01:41.155434,move,1494,492,,,,
2024-05-28 21:01:41.163896,move,1493,492,,,,
2024-05-28 21:01:41.171397,move,1493,491,,,,
2024-05-28 21:01:41.179751,move,1493,490,,,,
2024-05-28 21:01:41.215652,move,1493,489,,,,
2024-05-28 21:01:41.234558,move,1493,487,,,,
2024-05-28 21:01:41.258521,move,1493,486,,,,
2024-05-28 21:01:41.266705,move,1493,485,,,,
2024-05-28 21:01:41.274041,move,1493,484,,,,
2024-05-28 21:01:41.290533,move,1493,483,,,,
2024-05-28 21:01:41.312897,move,1495,482,,,,
2024-05-28 21:01:41.337039,move,1495,481,,,,
2024-05-28 21:01:41.390151,click,1495,481,Button.left,True,,
2024-05-28 21:01:41.495952,click,1495,481,Button.left,False,,
2024-05-28 21:01:41.795750,move,1492,482,,,,
2024-05-28 21:01:41.795750,move,1485,485,,,,
2024-05-28 21:01:41.808259,move,1479,489,,,,
2024-05-28 21:01:41.815914,move,1469,494,,,,
2024-05-28 21:01:41.825449,move,1460,498,,,,
2024-05-28 21:01:41.835768,move,1449,498,,,,
2024-05-28 21:01:41.841744,move,1441,500,,,,
2024-05-28 21:01:41.845752,move,1427,504,,,,
2024-05-28 21:01:41.858285,move,1410,510,,,,
2024-05-28 21:01:41.865911,move,1393,521,,,,
2024-05-28 21:01:41.874940,move,1373,529,,,,
2024-05-28 21:01:41.880586,move,1354,538,,,,
2024-05-28 21:01:41.890513,move,1337,544,,,,
2024-05-28 21:01:41.895670,move,1322,557,,,,
2024-05-28 21:01:41.907113,move,1312,565,,,,
2024-05-28 21:01:41.908134,move,1303,575,,,,
2024-05-28 21:01:41.915787,move,1295,584,,,,
2024-05-28 21:01:41.925499,move,1290,591,,,,
2024-05-28 21:01:41.935527,move,1284,603,,,,
2024-05-28 21:01:41.945633,move,1284,616,,,,
2024-05-28 21:01:41.945633,move,1282,633,,,,
2024-05-28 21:01:41.957943,move,1282,651,,,,
2024-05-28 21:01:41.965498,move,1280,670,,,,
2024-05-28 21:01:41.975328,move,1281,692,,,,
2024-05-28 21:01:41.985774,move,1283,718,,,,
2024-05-28 21:01:41.991325,move,1287,740,,,,
2024-05-28 21:01:41.995459,move,1292,764,,,,
2024-05-28 21:01:42.007932,move,1298,786,,,,
2024-05-28 21:01:42.015789,move,1303,813,,,,
2024-05-28 21:01:42.025569,move,1317,842,,,,
2024-05-28 21:01:42.025569,move,1326,859,,,,
2024-05-28 21:01:42.040540,move,1337,881,,,,
2024-05-28 21:01:42.045636,move,1357,912,,,,
2024-05-28 21:01:42.055966,move,1371,938,,,,
2024-05-28 21:01:42.058007,move,1385,963,,,,
2024-05-28 21:01:42.072857,move,1403,991,,,,
2024-05-28 21:01:42.075656,move,1416,1013,,,,
2024-05-28 21:01:42.085973,move,1429,1035,,,,
2024-05-28 21:01:42.096075,move,1438,1055,,,,
2024-05-28 21:01:42.096075,move,1449,1077,,,,
2024-05-28 21:01:42.111320,move,1456,1099,,,,
2024-05-28 21:01:42.116630,move,1464,1118,,,,
2024-05-28 21:01:42.127212,move,1471,1138,,,,
2024-05-28 21:01:42.135720,move,1480,1162,,,,
2024-05-28 21:01:42.143550,move,1486,1179,,,,
2024-05-28 21:01:42.145654,move,1492,1193,,,,
2024-05-28 21:01:42.159050,move,1496,1207,,,,
2024-05-28 21:01:42.165503,move,1502,1222,,,,
2024-05-28 21:01:42.175643,move,1508,1231,,,,
2024-05-28 21:01:42.176748,move,1509,1237,,,,
2024-05-28 21:01:42.191244,move,1511,1248,,,,
2024-05-28 21:01:42.195553,move,1513,1260,,,,
2024-05-28 21:01:42.205657,move,1515,1266,,,,
2024-05-28 21:01:42.208739,move,1515,1272,,,,
2024-05-28 21:01:42.215843,move,1517,1282,,,,
2024-05-28 21:01:42.225696,move,1517,1296,,,,
2024-05-28 21:01:42.235991,move,1517,1309,,,,
2024-05-28 21:01:42.246821,move,1517,1320,,,,
2024-05-28 21:01:42.249401,move,1518,1331,,,,
2024-05-28 21:01:42.260641,move,1518,1337,,,,
2024-05-28 21:01:42.260641,scroll,1518,1337,,,0,-1
2024-05-28 21:01:42.265732,move,1518,1343,,,,
2024-05-28 21:01:42.278146,move,1518,1347,,,,
2024-05-28 21:01:42.279152,scroll,1518,1347,,,0,-1
2024-05-28 21:01:42.280171,move,1518,1350,,,,
2024-05-28 21:01:42.292434,move,1518,1351,,,,
2024-05-28 21:01:42.295440,move,1518,1353,,,,
2024-05-28 21:01:42.295440,scroll,1518,1353,,,0,-1
2024-05-28 21:01:42.308789,move,1520,1353,,,,
2024-05-28 21:01:42.316148,move,1520,1355,,,,
2024-05-28 21:01:42.316148,scroll,1520,1355,,,0,-1
2024-05-28 21:01:42.345845,move,1520,1356,,,,
2024-05-28 21:01:42.395750,move,1519,1356,,,,
2024-05-28 21:01:42.411511,move,1519,1354,,,,
2024-05-28 21:01:42.415518,move,1518,1354,,,,
2024-05-28 21:01:42.425531,move,1518,1353,,,,
2024-05-28 21:01:42.435864,move,1517,1352,,,,
2024-05-28 21:01:42.442104,move,1517,1351,,,,
2024-05-28 21:01:42.522876,move,1517,1350,,,,
2024-05-28 21:01:42.536174,move,1517,1349,,,,
2024-05-28 21:01:42.546049,move,1517,1348,,,,
2024-05-28 21:01:42.558171,move,1517,1346,,,,
2024-05-28 21:01:42.575473,move,1517,1345,,,,
2024-05-28 21:01:42.585958,move,1517,1344,,,,
2024-05-28 21:01:42.596063,move,1517,1343,,,,
2024-05-28 21:01:42.615709,move,1517,1346,,,,
2024-05-28 21:01:42.615709,scroll,1517,1346,,,0,-1
2024-05-28 21:01:42.625546,move,1517,1352,,,,
2024-05-28 21:01:42.625546,move,1520,1362,,,,
2024-05-28 21:01:42.641598,move,1523,1369,,,,
2024-05-28 21:01:42.642008,scroll,1523,1369,,,0,-1
2024-05-28 21:01:42.647525,move,1527,1378,,,,
2024-05-28 21:01:42.647525,scroll,1527,1378,,,0,-1
2024-05-28 21:01:42.657023,move,1530,1387,,,,
2024-05-28 21:01:42.658030,scroll,1530,1387,,,0,-1
2024-05-28 21:01:42.665852,move,1535,1394,,,,
2024-05-28 21:01:42.665852,scroll,1535,1394,,,0,-1
2024-05-28 21:01:42.673804,move,1540,1399,,,,
2024-05-28 21:01:42.673804,scroll,1540,1399,,,0,-1
2024-05-28 21:01:42.676931,move,1543,1403,,,,
2024-05-28 21:01:42.685790,move,1544,1408,,,,
2024-05-28 21:01:42.690367,scroll,1544,1408,,,0,1
2024-05-28 21:01:42.695813,move,1549,1414,,,,
2024-05-28 21:01:42.695813,move,1552,1419,,,,
2024-05-28 21:01:42.713001,move,1557,1425,,,,
2024-05-28 21:01:42.713001,scroll,1557,1425,,,0,-1
2024-05-28 21:01:42.715610,move,1560,1428,,,,
2024-05-28 21:01:42.728444,move,1565,1433,,,,
2024-05-28 21:01:42.735549,move,1568,1435,,,,
2024-05-28 21:01:42.744477,move,1572,1437,,,,
2024-05-28 21:01:42.748264,move,1577,1442,,,,
2024-05-28 21:01:42.759101,move,1579,1443,,,,
2024-05-28 21:01:42.765747,move,1582,1443,,,,
2024-05-28 21:01:42.775985,move,1585,1446,,,,
2024-05-28 21:01:42.792080,move,1586,1447,,,,
2024-05-28 21:01:42.795727,move,1586,1448,,,,
2024-05-28 21:01:42.807187,move,1586,1449,,,,
2024-05-28 21:01:42.815528,move,1586,1450,,,,
2024-05-28 21:01:42.823794,move,1587,1451,,,,
2024-05-28 21:01:42.828888,move,1588,1454,,,,
2024-05-28 21:01:42.835810,move,1588,1455,,,,
2024-05-28 21:01:42.846349,move,1589,1456,,,,
2024-05-28 21:01:42.854447,move,1589,1459,,,,
2024-05-28 21:01:42.862092,move,1591,1461,,,,
2024-05-28 21:01:42.870846,move,1592,1462,,,,
2024-05-28 21:01:42.878764,move,1593,1466,,,,
2024-05-28 21:01:42.886695,move,1593,1468,,,,
2024-05-28 21:01:42.894383,move,1593,1469,,,,
2024-05-28 21:01:42.902338,move,1594,1471,,,,
2024-05-28 21:01:42.909841,move,1596,1472,,,,
2024-05-28 21:01:42.915815,move,1596,1475,,,,
2024-05-28 21:01:42.926362,move,1597,1476,,,,
2024-05-28 21:01:42.933246,move,1597,1477,,,,
2024-05-28 21:01:42.940778,move,1598,1480,,,,
2024-05-28 21:01:42.949643,move,1598,1481,,,,
2024-05-28 21:01:42.957713,move,1599,1485,,,,
2024-05-28 21:01:42.965382,move,1601,1487,,,,
2024-05-28 21:01:42.973887,move,1602,1490,,,,
2024-05-28 21:01:42.981373,move,1605,1496,,,,
2024-05-28 21:01:42.989531,move,1607,1501,,,,
2024-05-28 21:01:42.997094,move,1608,1505,,,,
2024-05-28 21:01:43.005311,move,1610,1510,,,,
2024-05-28 21:01:43.008715,move,1613,1516,,,,
2024-05-28 21:01:43.016007,move,1614,1520,,,,
2024-05-28 21:01:43.028622,move,1616,1525,,,,
2024-05-28 21:01:43.035603,move,1619,1531,,,,
2024-05-28 21:01:43.045500,move,1620,1536,,,,
2024-05-28 21:01:43.052072,move,1620,1537,,,,
2024-05-28 21:01:43.060688,move,1620,1538,,,,
2024-05-28 21:01:43.068531,move,1620,1539,,,,
2024-05-28 21:01:43.084573,move,1620,1540,,,,
2024-05-28 21:01:43.099799,move,1620,1541,,,,
2024-05-28 21:01:43.115450,move,1620,1542,,,,
2024-05-28 21:01:43.124052,move,1620,1543,,,,
2024-05-28 21:01:43.131575,move,1620,1545,,,,
2024-05-28 21:01:43.139678,move,1620,1547,,,,
2024-05-28 21:01:43.147863,move,1620,1548,,,,
2024-05-28 21:01:43.162819,move,1620,1551,,,,
2024-05-28 21:01:43.178776,move,1620,1552,,,,
2024-05-28 21:01:43.186628,move,1620,1553,,,,
2024-05-28 21:01:43.192189,move,1620,1554,,,,
2024-05-28 21:01:43.195835,move,1620,1555,,,,
2024-05-28 21:01:43.210293,move,1622,1556,,,,
2024-05-28 21:01:43.218507,move,1622,1559,,,,
2024-05-28 21:01:43.226777,move,1622,1560,,,,
2024-05-28 21:01:43.234396,move,1622,1561,,,,
2024-05-28 21:01:43.242361,move,1622,1563,,,,
2024-05-28 21:01:43.265790,move,1622,1565,,,,
2024-05-28 21:01:43.307142,scroll,1622,1565,,,0,1
2024-05-28 21:01:43.315650,scroll,1622,1565,,,0,1
2024-05-28 21:01:43.335862,scroll,1622,1565,,,0,1
2024-05-28 21:01:43.343933,move,1622,1562,,,,
2024-05-28 21:01:43.345442,scroll,1622,1562,,,0,1
2024-05-28 21:01:43.346598,move,1622,1556,,,,
2024-05-28 21:01:43.361090,move,1622,1548,,,,
2024-05-28 21:01:43.362091,scroll,1622,1548,,,0,1
2024-05-28 21:01:43.366169,move,1621,1542,,,,
2024-05-28 21:01:43.376506,move,1619,1533,,,,
2024-05-28 21:01:43.377506,scroll,1619,1533,,,0,1
2024-05-28 21:01:43.385621,move,1615,1519,,,,
2024-05-28 21:01:43.392142,move,1612,1510,,,,
2024-05-28 21:01:43.399888,move,1605,1496,,,,
2024-05-28 21:01:43.408213,move,1601,1476,,,,
2024-05-28 21:01:43.415488,move,1592,1449,,,,
2024-05-28 21:01:43.423832,move,1583,1420,,,,
2024-05-28 21:01:43.431028,move,1572,1382,,,,
2024-05-28 21:01:43.435722,move,1558,1343,,,,
2024-05-28 21:01:43.445522,move,1537,1277,,,,
2024-05-28 21:01:43.455487,move,1514,1221,,,,
2024-05-28 21:01:43.463121,move,1494,1165,,,,
2024-05-28 21:01:43.471380,move,1461,1087,,,,
2024-05-28 21:01:43.479797,move,1433,1025,,,,
2024-05-28 21:01:43.485950,move,1405,963,,,,
2024-05-28 21:01:43.494120,move,1377,896,,,,
2024-05-28 21:01:43.497393,move,1340,817,,,,
2024-05-28 21:01:43.510104,move,1313,760,,,,
2024-05-28 21:01:43.515790,move,1287,708,,,,
2024-05-28 21:01:43.526482,move,1265,661,,,,
2024-05-28 21:01:43.527887,move,1242,605,,,,
2024-05-28 21:01:43.542589,move,1228,570,,,,
2024-05-28 21:01:43.546417,move,1220,546,,,,
2024-05-28 21:01:43.558214,move,1213,524,,,,
2024-05-28 21:01:43.565660,move,1209,500,,,,
2024-05-28 21:01:43.573853,move,1207,486,,,,
2024-05-28 21:01:43.577114,move,1205,472,,,,
2024-05-28 21:01:43.585825,move,1205,461,,,,
2024-05-28 21:01:43.595763,move,1205,448,,,,
2024-05-28 21:01:43.605736,move,1205,437,,,,
2024-05-28 21:01:43.610740,move,1205,429,,,,
2024-05-28 21:01:43.615967,move,1205,421,,,,
2024-05-28 21:01:43.627360,move,1205,414,,,,
2024-05-28 21:01:43.635684,move,1207,410,,,,
2024-05-28 21:01:43.645750,move,1208,406,,,,
2024-05-28 21:01:43.645802,move,1209,404,,,,
2024-05-28 21:01:43.660312,move,1210,402,,,,
2024-05-28 21:01:43.665682,move,1213,397,,,,
2024-05-28 21:01:43.677800,move,1215,396,,,,
2024-05-28 21:01:43.677800,move,1216,395,,,,
2024-05-28 21:01:43.692370,move,1218,393,,,,
2024-05-28 21:01:43.696066,move,1219,391,,,,
2024-05-28 21:01:43.708111,move,1222,390,,,,
2024-05-28 21:01:43.715627,move,1225,389,,,,
2024-05-28 21:01:43.723868,move,1229,389,,,,
2024-05-28 21:01:43.727271,move,1237,389,,,,
2024-05-28 21:01:43.736102,move,1241,389,,,,
2024-05-28 21:01:43.745783,move,1256,389,,,,
2024-05-28 21:01:43.755934,move,1265,393,,,,
2024-05-28 21:01:43.763439,move,1277,401,,,,
2024-05-28 21:01:43.765631,move,1287,409,,,,
2024-05-28 21:01:43.776859,move,1296,419,,,,
2024-05-28 21:01:43.785731,move,1307,434,,,,
2024-05-28 21:01:43.795518,move,1315,446,,,,
2024-05-28 21:01:43.795518,move,1321,460,,,,
2024-05-28 21:01:43.810234,move,1332,480,,,,
